categoria_ruralidad_2024,cod_natujur,count_a,count_de,departamento,dinamica_2024,divipola,documento_justificativo,estado_folio,fecha_apertura_texto,fecha_radica_texto,matricula,municipio,nombre_natujur,num_anotacion,orip,pk,predios_nuevos,tiene_mas_de_un_valor,tiene_valor,tipo_predio_zona,valor,year_radica
Ciudades y aglomeraciones,842,0,1,BOGOTÁ D.C.,0,11001,04-OFICIO 5660259371 DE 10-04-2017; INSTITUTO DE DESARROLLO URBANO - IDU DE BOGOTA D. C.,,1972-01-26 00:00:00,2017-04-17 00:00:00,50C-1724,BOGOTÁ D.C.,CANCELACIÓN PROVIDENCIA ADMINISTRATIVA,19,50C,11001-50C-001724-00019-00842-2017,0,0,0,URBANO,,2017
Ciudades y aglomeraciones,125,1,1,BOGOTÁ D.C.,1,11001,01-ESCRITURA 4445 DE 22-11-2022; NOTARIA SESENTA Y CUATRO DE BOGOTA D.C.,,1972-01-27 00:00:00,2023-03-01 00:00:00,50C-1725,BOGOTÁ D.C.,COMPRAVENTA,15,50C,11001-50C-001725-00015-00125-2023,0,0,1,URBANO,310000000,2023
Ciudades y aglomeraciones,304,1,0,BOGOTÁ D.C.,0,11001,01-ESCRITURA 4445 DE 22-11-2022; NOTARIA SESENTA Y CUATRO DE BOGOTA D.C.,,1972-01-27 00:00:00,2023-03-01 00:00:00,50C-1725,BOGOTÁ D.C.,AFECTACIÓN A VIVIENDA FAMILIAR,16,50C,11001-50C-001725-00016-00304-2023,0,0,0,URBANO,,2023
Ciudades y aglomeraciones,109,2,2,BOGOTÁ D.C.,1,11001,01-ESCRITURA 3560 DE 16-12-2015; NOTARIA SESENTA Y SIETE DE BOGOTA D. C.,,1972-01-27 00:00:00,2016-01-14 00:00:00,50C-1726,BOGOTÁ D.C.,ADJUDICACIÓN EN SUCESION,4,50C,11001-50C-001726-00004-00109-2016,0,0,0,URBANO,,2016
Ciudades y aglomeraciones,212,0,1,BOGOTÁ D.C.,1,11001,04-OFICIO 5661320181 DE 30-07-2015; SECRETARIA DE MOVILIDAD DE BOGOTA D. C.,,1972-01-27 00:00:00,2015-08-21 00:00:00,50C-1735,BOGOTÁ D.C.,VALORIZACIÓN,22,50C,11001-50C-001735-00022-00212-2015,0,0,0,URBANO,,2015
Ciudades y aglomeraciones,842,0,1,BOGOTÁ D.C.,0,11001,04-OFICIO 41641 DE 16-11-2016; INSTITUTO DE DESARROLLO URBANO - IDU DE BOGOTA D. C.,,1972-01-27 00:00:00,2016-11-18 00:00:00,50C-1735,BOGOTÁ D.C.,CANCELACIÓN PROVIDENCIA ADMINISTRATIVA,23,50C,11001-50C-001735-00023-00842-2016,0,0,0,URBANO,,2016
Ciudades y aglomeraciones,212,0,1,BOGOTÁ D.C.,1,11001,04-OFICIO 5660636941 DE 03-08-2016; SECRETARIA DE MOVILIDAD DE BOGOTA D. C.,,1972-01-26 00:00:00,2016-08-10 00:00:00,50C-1737,BOGOTÁ D.C.,VALORIZACIÓN,19,50C,11001-50C-001737-00019-00212-2016,0,0,0,URBANO,,2016
Ciudades y aglomeraciones,841,1,1,BOGOTÁ D.C.,0,11001,04-OFICIO 1580 DE 08-11-2018; JUZGADO CUARENTA Y NUEVE CIVIL DEL CIRCUITO DE BOGOTA DE BOGOTA D. C.,,1972-01-26 00:00:00,2019-02-08 00:00:00,50C-1737,BOGOTÁ D.C.,CANCELACIÓN PROVIDENCIA JUDICIAL,20,50C,11001-50C-001737-00020-00841-2019,0,0,0,URBANO,,2019
Ciudades y aglomeraciones,842,0,1,BOGOTÁ D.C.,0,11001,04-OFICIO 5660169141 DE 11-03-2019; INSTITUTO DE DESARROLLO URBANO - IDU DE BOGOTA D. C.,,1972-01-26 00:00:00,2019-03-12 00:00:00,50C-1737,BOGOTÁ D.C.,CANCELACIÓN PROVIDENCIA ADMINISTRATIVA,21,50C,11001-50C-001737-00021-00842-2019,0,0,0,URBANO,,2019
Ciudades y aglomeraciones,843,1,1,BOGOTÁ D.C.,0,11001,01-ESCRITURA 2592 DE 11-10-2012; NOTARIA TREINTA Y CUATRO DE BOGOTA D. C.,,1972-01-26 00:00:00,2019-04-09 00:00:00,50C-1737,BOGOTÁ D.C.,CANCELACIÓN POR VOLUNTAD DE LAS PARTES,22,50C,11001-50C-001737-00022-00843-2019,0,0,0,URBANO,,2019
Ciudades y aglomeraciones,843,1,0,BOGOTÁ D.C.,0,11001,01-ESCRITURA 2592 DE 11-10-2012; NOTARIA TREINTA Y CUATRO DE BOGOTA D. C.,,1972-01-26 00:00:00,2019-04-09 00:00:00,50C-1737,BOGOTÁ D.C.,CANCELACIÓN POR VOLUNTAD DE LAS PARTES,23,50C,11001-50C-001737-00023-00843-2019,0,0,0,URBANO,,2019
Ciudades y aglomeraciones,129,1,1,BOGOTÁ D.C.,1,11001,01-ESCRITURA 2592 DE 11-10-2012; NOTARIA TREINTA Y CUATRO DE BOGOTA D. C.,,1972-01-26 00:00:00,2019-04-09 00:00:00,50C-1737,BOGOTÁ D.C.,DACIÓN EN PAGO,24,50C,11001-50C-001737-00024-00129-2019,0,0,0,URBANO,,2019
Ciudades y aglomeraciones,841,1,1,BOGOTÁ D.C.,0,11001,04-OFICIO 382 DE 01-03-2023; JUZGADO SEXTO CIVIL MUNICIPAL DE ORALIDAD DE BOGOTA D. C.,,1972-01-26 00:00:00,2023-03-13 00:00:00,50C-1744,BOGOTÁ D.C.,CANCELACIÓN PROVIDENCIA JUDICIAL,28,50C,11001-50C-001744-00028-00841-2023,0,0,0,URBANO,,2023
Ciudades y aglomeraciones,214,1,0,BOGOTÁ D.C.,1,11001,04-OFICIO 32353 DE 24-05-2023; CATASTRO DISTRITAL - UNIDAD ADMON DE BOGOTA D. C.,,1972-01-26 00:00:00,2023-06-02 00:00:00,50C-1744,BOGOTÁ D.C.,LIQUIDACIÓN DEL EFECTO DE PLUSVALIA,29,50C,11001-50C-001744-00029-00214-2023,0,0,0,URBANO,,2023
Ciudades y aglomeraciones,212,0,1,BOGOTÁ D.C.,1,11001,04-OFICIO 5662008161 DE 06-11-2015; SECRETARIA DE MOVILIDAD DE BOGOTA D. C.,,1972-01-27 00:00:00,2015-11-23 00:00:00,50C-1769,BOGOTÁ D.C.,VALORIZACIÓN,13,50C,11001-50C-001769-00013-00212-2015,0,0,0,URBANO,,2015
Ciudades y aglomeraciones,445,1,1,BOGOTÁ D.C.,0,11001,04-OFICIO 60321671 DE 24-02-2021; INSTITUTO DE DESARROLLO URBANO - IDU DE BOGOTA D. C.,,1972-01-27 00:00:00,2021-02-26 00:00:00,50C-1769,BOGOTÁ D.C.,EMBARGO POR VALORIZACIÓN,14,50C,11001-50C-001769-00014-00445-2021,0,0,0,URBANO,,2021
Ciudades y aglomeraciones,842,0,1,BOGOTÁ D.C.,0,11001,04-OFICIO 6601129691 DE 29-06-2023; INSTITUTO DE DESARROLLO URBANO - IDU DE BOGOTA D. C.,,1972-01-27 00:00:00,2023-07-06 00:00:00,50C-1769,BOGOTÁ D.C.,CANCELACIÓN PROVIDENCIA ADMINISTRATIVA,15,50C,11001-50C-001769-00015-00842-2023,0,0,0,URBANO,,2023
Ciudades y aglomeraciones,444,1,1,BOGOTÁ D.C.,0,11001,04-OFICIO 201347669 DE 21-04-2016; ACUEDUCTO - AGUA Y ALCANTARILLADO DE BOGOTA DE BOGOTA D. C.,,1972-01-26 00:00:00,2016-05-23 00:00:00,50C-1771,BOGOTÁ D.C.,EMBARGO POR JURISDICCIÓN COACTIVA,8,50C,11001-50C-001771-00008-00444-2016,0,0,0,URBANO,,2016
Ciudades y aglomeraciones,313,5,1,BOGOTÁ D.C.,0,11001,01-ESCRITURA 1228 DE 14-09-2020; NOTARIA CUARTO DE IBAGUE,,1972-01-27 00:00:00,2020-11-25 00:00:00,50C-1776,BOGOTÁ D.C.,CONSTITUCIÓN DE FIDEICOMISO CIVIL,9,50C,11001-50C-001776-00009-00313-2020,0,0,0,URBANO,,2020
Ciudades y aglomeraciones,109,1,1,BOGOTÁ D.C.,1,11001,01-ESCRITURA 1623 DE 29-07-2017; NOTARIA SETENTA Y SEIS DE BOGOTA D. C.,,1972-01-27 00:00:00,2018-07-11 00:00:00,50C-1777,BOGOTÁ D.C.,ADJUDICACIÓN EN SUCESION,7,50C,11001-50C-001777-00007-00109-2018,0,0,0,URBANO,,2018
Ciudades y aglomeraciones,841,1,0,BOGOTÁ D.C.,0,11001,04-OFICIO 1872 DE 09-12-2022; JUZGADO 27 DE FAMILIA DE BOGOTA D. C.,,1972-01-26 00:00:00,2023-03-28 00:00:00,50C-1781,BOGOTÁ D.C.,CANCELACIÓN PROVIDENCIA JUDICIAL,20,50C,11001-50C-001781-00020-00841-2023,0,0,0,URBANO,,2023
Ciudades y aglomeraciones,197,5,2,BOGOTÁ D.C.,1,11001,01-ESCRITURA 390 DE 13-04-2023; NOTARIA TREINTA DE BOGOTA D.C.,,1972-01-26 00:00:00,2023-04-28 00:00:00,50C-1781,BOGOTÁ D.C.,ADJUDICACIÓN EN SUCESIÓN Y LIQUIDACIÓN DE LA SOCIEDAD CONYUGAL Y/O SOCIEDAD PATRIMONIAL DE HECHO,21,50C,11001-50C-001781-00021-00197-2023,0,0,0,URBANO,,2023
Ciudades y aglomeraciones,125,1,3,BOGOTÁ D.C.,1,11001,01-ESCRITURA 5858 DE 23-09-2021; NOTARIA TRECE DE BOGOTA D.C.,,1989-06-28 00:00:00,2021-10-11 00:00:00,50C-1205125,BOGOTÁ D.C.,COMPRAVENTA,6,50C,11001-50C-1205125-00006-00125-2021,0,0,1,URBANO,180000000,2021
Ciudades y aglomeraciones,307,1,1,BOGOTÁ D.C.,1,11001,01-ESCRITURA 1865 DE 10-10-2018; NOTARIA SESENTA Y CINCO DE BOGOTA D. C.,,1972-01-27 00:00:00,2018-10-17 00:00:00,50C-1799,BOGOTÁ D.C.,COMPRAVENTA DERECHOS DE CUOTA,12,50C,11001-50C-001799-00012-00307-2018,0,0,0,URBANO,,2018
Ciudades y aglomeraciones,843,1,0,BOGOTÁ D.C.,0,11001,01-ESCRITURA 1516 DE 23-05-2019; NOTARIA DIECISEIS DE BOGOTA D. C.,,1972-01-27 00:00:00,2019-06-05 00:00:00,50C-1799,BOGOTÁ D.C.,CANCELACIÓN POR VOLUNTAD DE LAS PARTES,13,50C,11001-50C-001799-00013-00843-2019,0,0,0,URBANO,,2019
Ciudades y aglomeraciones,125,1,6,BOGOTÁ D.C.,1,11001,01-ESCRITURA 3291 DE 05-11-2019; NOTARIA SEGUNDA DE BOGOTA D.C.,,1972-01-27 00:00:00,2019-11-18 00:00:00,50C-1799,BOGOTÁ D.C.,COMPRAVENTA,14,50C,11001-50C-001799-00014-00125-2019,0,0,0,URBANO,,2019
Ciudades y aglomeraciones,219,1,1,BOGOTÁ D.C.,1,11001,01-ESCRITURA 3291 DE 05-11-2019; NOTARIA SEGUNDA DE BOGOTA D.C.,,1972-01-27 00:00:00,2019-11-18 00:00:00,50C-1799,BOGOTÁ D.C.,HIPOTECA ABIERTA SIN LIMITE DE CUANTIA,15,50C,11001-50C-001799-00015-00219-2019,0,0,0,URBANO,,2019
Ciudades y aglomeraciones,168,2,1,BOGOTÁ D.C.,1,11001,01-ESCRITURA 278 DE 10-02-2020; NOTARIA VEINTICINCO DE BOGOTA D.C.,,1972-01-27 00:00:00,2020-02-18 00:00:00,50C-1800,BOGOTÁ D.C.,TRANSFERENCIA DE DOMINIO A TÍTULO DE LEASING HABITACIONAL DE  VIVIENDA FAMILIAR,8,50C,11001-50C-001800-00008-00168-2020,0,0,0,SIN INFORMACION,,2020
Ciudades y aglomeraciones,307,1,1,BOGOTÁ D.C.,1,11001,01-ESCRITURA 2096 DE 28-07-2017; NOTARIA TREINTA DE BOGOTA D. C.,,1972-01-27 00:00:00,2019-05-15 00:00:00,50C-1821,BOGOTÁ D.C.,COMPRAVENTA DERECHOS DE CUOTA,9,50C,11001-50C-001821-00009-00307-2019,0,0,0,URBANO,,2019
Ciudades y aglomeraciones,301,2,1,BOGOTÁ D.C.,1,11001,01-ESCRITURA 3886 DE 17-11-2013; NOTARIA DIECISIETE DE BOGOTA D. C.,,1972-01-27 00:00:00,2020-11-06 00:00:00,50C-1821,BOGOTÁ D.C.,ADJUDICACIÓN SUCESIÓN DERECHO DE CUOTA,10,50C,11001-50C-001821-00010-00301-2020,0,0,0,URBANO,,2020
Ciudades y aglomeraciones,109,1,1,BOGOTÁ D.C.,1,11001,06-SENTENCIA 2018-273-0 DE 06-03-2019; JUZGADO 010 DE FAMILIA DE BOGOTA D. C.,,1972-01-27 00:00:00,2021-01-28 00:00:00,50C-1821,BOGOTÁ D.C.,ADJUDICACIÓN EN SUCESION,11,50C,11001-50C-001821-00011-00109-2021,0,0,0,URBANO,,2021
Ciudades y aglomeraciones,901,1,0,BOGOTÁ D.C.,0,11001,04-OFICIO 00432 DE 18-05-2021; JUZGADO 010 DE FAMILIA DE BOGOTA D. C.,,1972-01-27 00:00:00,2021-06-28 00:00:00,50C-1821,BOGOTÁ D.C.,ACLARACIÓN,12,50C,11001-50C-001821-00012-00901-2021,0,0,0,URBANO,,2021
Ciudades y aglomeraciones,197,8,2,BOGOTÁ D.C.,1,11001,01-ESCRITURA 3911 DE 18-11-2019; NOTARIA SESENTA Y CUATRO DE BOGOTA D.C.,,1972-01-27 00:00:00,2019-12-03 00:00:00,50C-1830,BOGOTÁ D.C.,ADJUDICACIÓN EN SUCESIÓN Y LIQUIDACIÓN DE LA SOCIEDAD CONYUGAL Y/O SOCIEDAD PATRIMONIAL DE HECHO,2,50C,11001-50C-001830-00002-00197-2019,0,0,0,URBANO,,2019
Ciudades y aglomeraciones,843,2,0,BOGOTÁ D.C.,0,11001,01-ESCRITURA 3497 DE 22-12-2022; NOTARIA OCTAVA DE BOGOTA D.C.,,1972-01-27 00:00:00,2023-02-13 00:00:00,50C-1832,BOGOTÁ D.C.,CANCELACIÓN POR VOLUNTAD DE LAS PARTES,12,50C,11001-50C-001832-00012-00843-2023,0,0,0,URBANO,,2023
Ciudades y aglomeraciones,125,2,1,BOGOTÁ D.C.,1,11001,01-ESCRITURA 749 DE 06-03-2023; NOTARIA DIECINUEVE DE BOGOTA D.C.,,1972-01-27 00:00:00,2023-03-15 00:00:00,50C-1832,BOGOTÁ D.C.,COMPRAVENTA,13,50C,11001-50C-001832-00013-00125-2023,0,0,1,URBANO,336000000,2023
Ciudades y aglomeraciones,109,1,1,BOGOTÁ D.C.,1,11001,01-ESCRITURA 4624 DE 27-12-2017; NOTARIA SESENTA Y CUATRO DE BOGOTA D. C.,,1972-01-26 00:00:00,2018-03-01 00:00:00,50C-1835,BOGOTÁ D.C.,ADJUDICACIÓN EN SUCESION,10,50C,11001-50C-001835-00010-00109-2018,0,0,0,URBANO,,2018
Ciudades y aglomeraciones,125,1,1,BOGOTÁ D.C.,1,11001,01-ESCRITURA 375 DE 05-03-2019; NOTARIA CINCUENTA Y DOS DE BOGOTA D. C.,,1972-10-03 00:00:00,2019-03-15 00:00:00,50C-1845,BOGOTÁ D.C.,COMPRAVENTA,9,50C,11001-50C-001845-00009-00125-2019,0,0,0,URBANO,,2019
Ciudades y aglomeraciones,357,0,1,BOGOTÁ D.C.,0,11001,04-OFICIO 44846 DE 28-08-2017; SECRETARIA DISTRITAL DE PLANEACION DE BOGOTA D. C.,,1972-01-27 00:00:00,2017-09-04 00:00:00,50C-1849,BOGOTÁ D.C.,DECLARACIÓN DE RESERVA ALINDERACION Y CREACION DE AREA DEL SISTEMA DE PARQUES NACIONALES Y NATURALES,19,50C,11001-50C-001849-00019-00357-2017,0,0,0,URBANO,,2017
Ciudades y aglomeraciones,506,0,1,BOGOTÁ D.C.,0,11001,04-OFICIO 008071 DE 31-03-2021; SOCIEDAD DE ACTIVOS ESPECIALES SAE SAS DE BOGOTA D. C.,,1972-01-27 00:00:00,2021-04-26 00:00:00,50C-1849,BOGOTÁ D.C.,DESTINACIÓN PROVISIONAL,20,50C,11001-50C-001849-00020-00506-2021,0,0,0,URBANO,,2021
Ciudades y aglomeraciones,843,2,0,BOGOTÁ D.C.,0,11001,01-ESCRITURA 631 DE 29-03-2019; NOTARIA CINCUENTA Y DOS DE BOGOTA D. C.,,1975-01-26 00:00:00,2019-05-29 00:00:00,50C-1853,BOGOTÁ D.C.,CANCELACIÓN POR VOLUNTAD DE LAS PARTES,22,50C,11001-50C-001853-00022-00843-2019,0,0,0,URBANO,,2019
Ciudades y aglomeraciones,112,1,2,BOGOTÁ D.C.,1,11001,01-ESCRITURA 631 DE 29-03-2019; NOTARIA CINCUENTA Y DOS DE BOGOTA D. C.,,1975-01-26 00:00:00,2019-05-29 00:00:00,50C-1853,BOGOTÁ D.C.,ADJUDICACIÓN LIQUIDACIÓN SOCIEDAD CONYUGAL,23,50C,11001-50C-001853-00023-00112-2019,0,0,0,URBANO,,2019
Ciudades y aglomeraciones,307,1,1,BOGOTÁ D.C.,1,11001,01-ESCRITURA 632 DE 29-04-2019; NOTARIA CINCUENTA Y DOS DE BOGOTA D. C.,,1975-01-26 00:00:00,2019-05-31 00:00:00,50C-1853,BOGOTÁ D.C.,COMPRAVENTA DERECHOS DE CUOTA,24,50C,11001-50C-001853-00024-00307-2019,0,0,0,URBANO,,2019
Ciudades y aglomeraciones,843,1,0,BOGOTÁ D.C.,0,11001,01-ESCRITURA 861 DE 10-03-2016; NOTARIA VEINTICUATRO DE BOGOTA D. C.,,1972-01-27 00:00:00,2016-03-17 00:00:00,50C-1867,BOGOTÁ D.C.,CANCELACIÓN POR VOLUNTAD DE LAS PARTES,37,50C,11001-50C-001867-00037-00843-2016,0,0,0,URBANO,,2016
Ciudades y aglomeraciones,197,4,2,BOGOTÁ D.C.,1,11001,01-ESCRITURA 1779 DE 19-08-2016; NOTARIA CUARTA DE BOGOTA D. C.,,1972-01-27 00:00:00,2016-09-12 00:00:00,50C-1867,BOGOTÁ D.C.,ADJUDICACIÓN EN SUCESIÓN Y LIQUIDACIÓN DE LA SOCIEDAD CONYUGAL Y/O SOCIEDAD PATRIMONIAL DE HECHO,38,50C,11001-50C-001867-00038-00197-2016,0,0,0,URBANO,,2016
Ciudades y aglomeraciones,313,1,1,BOGOTÁ D.C.,0,11001,01-ESCRITURA 1056 DE 11-11-2020; NOTARIA CUARENTA Y NUEVE DE BOGOTA D.C.,,1972-01-27 00:00:00,2020-11-23 00:00:00,50C-1870,BOGOTÁ D.C.,CONSTITUCIÓN DE FIDEICOMISO CIVIL,10,50C,11001-50C-001870-00010-00313-2020,0,0,0,URBANO,,2020
Ciudades y aglomeraciones,843,2,1,BOGOTÁ D.C.,0,11001,01-ESCRITURA 4469 DE 30-08-2023; NOTARIA SETENTA Y DOS DE BOGOTA D.C.,,1972-01-27 00:00:00,2023-09-15 00:00:00,50C-1873,BOGOTÁ D.C.,CANCELACIÓN POR VOLUNTAD DE LAS PARTES,11,50C,11001-50C-001873-00011-00843-2023,0,0,1,URBANO,90000000,2023
Ciudades y aglomeraciones,843,2,0,BOGOTÁ D.C.,0,11001,01-ESCRITURA 4469 DE 30-08-2023; NOTARIA SETENTA Y DOS DE BOGOTA D.C.,,1972-01-27 00:00:00,2023-09-15 00:00:00,50C-1873,BOGOTÁ D.C.,CANCELACIÓN POR VOLUNTAD DE LAS PARTES,12,50C,11001-50C-001873-00012-00843-2023,0,0,0,URBANO,,2023
Ciudades y aglomeraciones,125,1,2,BOGOTÁ D.C.,1,11001,01-ESCRITURA 4469 DE 30-08-2023; NOTARIA SETENTA Y DOS DE BOGOTA D.C.,,1972-01-27 00:00:00,2023-09-15 00:00:00,50C-1873,BOGOTÁ D.C.,COMPRAVENTA,13,50C,11001-50C-001873-00013-00125-2023,0,0,1,URBANO,550000000,2023
Ciudades y aglomeraciones,125,1,1,BOGOTÁ D.C.,1,11001,01-ESCRITURA 21 DE 06-01-2021; NOTARIA SESENTA DE BOGOTA D.C.,,1972-01-27 00:00:00,2021-02-08 00:00:00,50C-1893,BOGOTÁ D.C.,COMPRAVENTA,11,50C,11001-50C-001893-00011-00125-2021,0,0,0,URBANO,,2021
Ciudades y aglomeraciones,427,1,1,BOGOTÁ D.C.,0,11001,04-OFICIO 328 DE 09-03-2015; JUZGADO 13 CIVIL MUNCIPAL DE DESCONGESTION DE MINIMA CUANTIA DE BOGOTA D. C.,,1972-01-27 00:00:00,2015-03-10 00:00:00,50C-1894,BOGOTÁ D.C.,EMBARGO EJECUTIVO CON ACCIÓN PERSONAL,24,50C,11001-50C-001894-00024-00427-2015,0,0,0,URBANO,,2015
Ciudades y aglomeraciones,841,1,1,BOGOTÁ D.C.,0,11001,04-OFICIO 1768 DE 04-12-2017; JUZGADO SEPTIMO CIVIL MUNICIPAL DE DESCONGESTION DE BOGOTA DE BOGOTA D. C.,,1972-01-27 00:00:00,2018-01-23 00:00:00,50C-1894,BOGOTÁ D.C.,CANCELACIÓN PROVIDENCIA JUDICIAL,25,50C,11001-50C-001894-00025-00841-2018,0,0,0,URBANO,,2018
Ciudades y aglomeraciones,841,1,1,BOGOTÁ D.C.,0,11001,04-OFICIO 1292 DE 25-08-2015; JUZGADO 006  CIVIL  MUNICIPAL DE BOGOTA D.C. DE BOGOTA D. C.,,1972-01-27 00:00:00,2015-08-28 00:00:00,50C-1895,BOGOTÁ D.C.,CANCELACIÓN PROVIDENCIA JUDICIAL,10,50C,11001-50C-001895-00010-00841-2015,0,0,0,URBANO,,2015
Ciudades y aglomeraciones,444,1,0,BOGOTÁ D.C.,0,11001,04-OFICIO 25951 DE 22-12-2017; INSTITUTO DE DESARROLLO URBANO - I DE BOGOTA D. C.,,1972-01-27 00:00:00,2017-12-26 00:00:00,50C-1919,BOGOTÁ D.C.,EMBARGO POR JURISDICCIÓN COACTIVA,32,50C,11001-50C-001919-00032-00444-2017,0,0,0,URBANO,,2017
Ciudades y aglomeraciones,842,0,1,BOGOTÁ D.C.,0,11001,04-OFICIO 29331 DE 29-01-2018; INSTITUTO DE DESARROLLO URBANO - IDU DE BOGOTA D. C.,,1972-01-27 00:00:00,2018-01-31 00:00:00,50C-1919,BOGOTÁ D.C.,CANCELACIÓN PROVIDENCIA ADMINISTRATIVA,33,50C,11001-50C-001919-00033-00842-2018,0,0,0,URBANO,,2018
Ciudades y aglomeraciones,444,1,1,BOGOTÁ D.C.,0,11001,04-OFICIO 236 DE 04-02-2019; ACUEDUCTO - AGUA Y ALCANTARILLADO DE BOGOTA DE BOGOTA D. C.,,1972-01-27 00:00:00,2019-02-13 00:00:00,50C-1919,BOGOTÁ D.C.,EMBARGO POR JURISDICCIÓN COACTIVA,34,50C,11001-50C-001919-00034-00444-2019,0,0,0,URBANO,,2019
Ciudades y aglomeraciones,842,1,1,BOGOTÁ D.C.,0,11001,04-OFICIO 94 DE 04-02-2020; ACUEDUCTO - AGUA Y ALCANTARILLADO DE BOGOTA DE BOGOTA D. C.,,1972-01-27 00:00:00,2020-02-04 00:00:00,50C-1919,BOGOTÁ D.C.,CANCELACIÓN PROVIDENCIA ADMINISTRATIVA,35,50C,11001-50C-001919-00035-00842-2020,0,0,0,URBANO,,2020
Ciudades y aglomeraciones,842,1,1,BOGOTÁ D.C.,0,11001,04-OFICIO 0431 DE 26-02-2020; ACUEDUCTO - AGUA Y ALCANTARILLADO DE BOGOTA DE BOGOTA D. C.,,1972-01-27 00:00:00,2020-02-26 00:00:00,50C-1919,BOGOTÁ D.C.,CANCELACIÓN PROVIDENCIA ADMINISTRATIVA,36,50C,11001-50C-001919-00036-00842-2020,0,0,0,URBANO,,2020
Ciudades y aglomeraciones,843,2,1,BOGOTÁ D.C.,0,11001,01-ESCRITURA 3808 DE 19-09-2020; NOTARIA TREINTA Y OCHO DE BOGOTA D.C.,,1972-01-27 00:00:00,2020-10-02 00:00:00,50C-1919,BOGOTÁ D.C.,CANCELACIÓN POR VOLUNTAD DE LAS PARTES,37,50C,11001-50C-001919-00037-00843-2020,0,0,0,URBANO,,2020
Ciudades y aglomeraciones,138,1,1,BOGOTÁ D.C.,1,11001,01-ESCRITURA 3808 DE 19-09-2020; NOTARIA TREINTA Y OCHO DE BOGOTA D.C.,,1972-01-27 00:00:00,2020-10-02 00:00:00,50C-1919,BOGOTÁ D.C.,DONACIÓN,38,50C,11001-50C-001919-00038-00138-2020,0,0,0,URBANO,,2020
Ciudades y aglomeraciones,212,0,1,BOGOTÁ D.C.,1,11001,04-OFICIO 5660636941 DE 03-08-2016; SECRETARIA DE MOVILIDAD DE BOGOTA D. C.,,1972-01-26 00:00:00,2016-08-10 00:00:00,50C-1920,BOGOTÁ D.C.,VALORIZACIÓN,19,50C,11001-50C-001920-00019-00212-2016,0,0,0,URBANO,,2016
Ciudades y aglomeraciones,842,0,1,BOGOTÁ D.C.,0,11001,04-OFICIO 18651 DE 12-12-2016; INSTITUTO DE DESARROLLO URBANO - IDU DE BOGOTA D. C.,,1972-01-26 00:00:00,2016-12-14 00:00:00,50C-1920,BOGOTÁ D.C.,CANCELACIÓN PROVIDENCIA ADMINISTRATIVA,20,50C,11001-50C-001920-00020-00842-2016,0,0,0,URBANO,,2016
Ciudades y aglomeraciones,197,1,1,BOGOTÁ D.C.,1,11001,01-ESCRITURA 5646 DE 23-11-2022; NOTARIA VEINTE DE BOGOTA D.C.,,1972-01-26 00:00:00,2023-03-06 00:00:00,50C-1920,BOGOTÁ D.C.,ADJUDICACIÓN EN SUCESIÓN Y LIQUIDACIÓN DE LA SOCIEDAD CONYUGAL Y/O SOCIEDAD PATRIMONIAL DE HECHO,21,50C,11001-50C-001920-00021-00197-2023,0,0,0,URBANO,,2023
Ciudades y aglomeraciones,125,3,1,BOGOTÁ D.C.,1,11001,01-ESCRITURA 4600 DE 03-11-2018; NOTARIA SEPTIMA DE BOGOTA D. C.,,1972-03-22 00:00:00,2018-11-13 00:00:00,50C-1927,BOGOTÁ D.C.,COMPRAVENTA,20,50C,11001-50C-001927-00020-00125-2018,0,0,0,URBANO,,2018
Ciudades y aglomeraciones,125,2,2,BOGOTÁ D.C.,1,11001,01-ESCRITURA 406 DE 13-02-2016; NOTARIA SESENTA Y CUATRO DE BOGOTA D. C.,,1972-01-28 00:00:00,2016-02-24 00:00:00,50C-1929,BOGOTÁ D.C.,COMPRAVENTA,10,50C,11001-50C-001929-00010-00125-2016,0,0,0,URBANO,,2016
Ciudades y aglomeraciones,314,2,2,BOGOTÁ D.C.,0,11001,01-ESCRITURA 406 DE 13-02-2016; NOTARIA SESENTA Y CUATRO DE BOGOTA D.C.,,1972-01-28 00:00:00,2016-02-24 00:00:00,50C-1929,BOGOTÁ D.C.,CONSTITUCIÓN DE USUFRUCTO,11,50C,11001-50C-001929-00011-00314-2016,0,0,0,URBANO,,2016
Ciudades y aglomeraciones,843,2,1,BOGOTÁ D.C.,0,11001,01-ESCRITURA 3854 DE 05-11-2015; NOTARIA TERCERA DE BOGOTA D. C.,,1972-01-28 00:00:00,2015-11-20 00:00:00,50C-1930,BOGOTÁ D.C.,CANCELACIÓN POR VOLUNTAD DE LAS PARTES,11,50C,11001-50C-001930-00011-00843-2015,0,0,0,URBANO,,2015
Ciudades y aglomeraciones,125,2,1,BOGOTÁ D.C.,1,11001,01-ESCRITURA 1331 DE 23-02-2016; NOTARIA TRECE DE BOGOTA D. C.,,1972-01-28 00:00:00,2016-02-29 00:00:00,50C-1930,BOGOTÁ D.C.,COMPRAVENTA,12,50C,11001-50C-001930-00012-00125-2016,0,0,0,URBANO,,2016
